VAR,"s1.Vent.PV59.status.1",0,2014/08/04 18:01:16.164,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.status.2",0,2014/06/05 12:16:21.241,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.status.3",0,2014/08/27 15:37:22.001,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.te2.al",0,2014/08/28 14:06:48.123,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.te2.sp_cmd",22,2014/08/20 15:38:25.813,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.te3.al",0,2014/08/28 14:06:48.124,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.tout.al",0,2014/08/28 14:06:48.124,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.tout.zn",29.9,2014/08/29 14:16:21.097,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.ts.al",0,2014/08/28 14:06:48.125,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.vp.al",0,2014/08/29 14:41:16.636,32768,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.vp.run",0,2014/08/27 15:38:33.127,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.vv1.al",0,2014/08/29 14:41:16.637,32768,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.vv1.run",0,2014/08/27 15:15:14.877,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.vv2.al",0,2014/08/29 14:41:16.637,32768,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.vv2.run",0,2014/08/27 15:38:33.127,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.auto",1,2014/08/27 15:27:54.740,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.fair",0,2014/08/28 14:06:48.126,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.gen_al",0,2014/08/28 14:06:48.127,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.gen_war",0,2014/08/28 14:06:48.127,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.man",0,2014/08/27 15:27:54.740,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.al.ExtremeSAT",0,2014/08/28 14:06:48.130,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.al.ExtremeRHT",0,2014/08/28 14:06:48.130,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.heater.Overheat",0,2014/08/28 14:06:48.130,1,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.heater.Underheat",0,2014/08/29 14:41:16.635,32768,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.te2.w_High_Sat",0,2014/08/29 14:41:16.634,32768,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.te2.w_Low_Sat",0,2014/08/29 14:41:16.635,32768,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.al.flooding",0,2014/08/29 14:41:16.639,32768,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.al.phaze_alarm",0,2014/08/29 14:41:16.638,32768,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.al.Freezing_RHT",0,2014/08/29 14:41:16.634,32768,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.heater.Freezing",0,2014/08/28 14:07:34.111,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.te3.sp_cmd",35,2014/08/20 15:38:25.813,0,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV59.run",0,2014/08/29 14:41:16.816,32768,0,0,0,"Вентиляцiя","П59В59","2-й поверх","Витяжна камера (2037.2)","Акумуляторна №1","ЩА-ПВ59","","","","","","","",""
VAR,"s1.Vent.PV55.flap_p.open",0,2014/08/28 16:08:08.011,0,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.fp.al",0,2014/08/28 14:07:30.428,0,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.heater.pump.al",0,2014/08/28 14:06:48.132,1,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.heater.valve.al",0,2014/08/28 14:06:48.132,1,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.status.0",1,2014/08/29 00:09:43.336,0,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.status.1",0,2014/08/29 00:09:43.336,0,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.status.2",0,2014/08/06 15:49:50.520,0,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.status.3",0,2014/08/28 10:27:13.913,0,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.te2.al",0,2014/08/28 14:06:48.133,1,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.te2.sp_cmd",22,2014/08/28 17:39:13.705,0,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.te3.al",0,2014/08/28 14:06:48.134,1,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.tout.al",0,2014/08/28 14:06:48.134,1,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.tout.zn",26.2,2014/08/29 14:16:49.058,0,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
VAR,"s1.Vent.PV55.ts.al",0,2014/08/28 14:06:48.134,1,0,0,0,"Вентиляцiя","П55В55","2-й поверх","Примiщення (2003.3)","Акумуляторна №3","ЩА-ПВ55","","","","","","","",""
