LB,32698,0,L,Alarm,20140829T114116.225Z,20140829T114116.514Z
LC
20140829T114116.341Z,1,33554432, ,,s1.Vent.PV76.heater.Underheat,"Недогрiв нагрiвача",,3328,20140829T114116.324Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
20140829T114116.341Z,1,33554432, ,,s1.Vent.PV76.vp.al,"Несправнiсть припливного вентилятора ",,3331,20140829T114116.325Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
20140829T114116.341Z,1,33554432, ,,s1.Vent.PV76.vv1.al,"Несправнiсть витяжного вентилятора ",,3331,20140829T114116.325Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
20140829T114116.341Z,1,33554432, ,,s1.Vent.PV2.heater.Overheat,"Перегрiв нагрiвача",,3328,20140829T114116.326Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV2,Вентиляцiя,П2В2,Техповерх,Вiсi 2-3 Д-Е,Блок А прим. 1102,ЩА-ПВ2
20140829T114116.341Z,1,33554432, ,,s1.Vent.PV76.fp.al,"Забруднення фiльтру притоку",,3333,20140829T114116.326Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
20140829T114116.341Z,1,33554432, ,,s1.Vent.PV76.fv.al,"Забруднення фiльтру витяжки",,3333,20140829T114116.327Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV76,Вентиляцiя,ПВ 76,Техповерх,Вiсi 2-3 В-Г,Комутацiйна, насосна(1-й поверх)
20140829T114116.341Z,1,33554432, ,,s1.Vent.PV3.te2.w_Low_Sat,"Низька температура припливного повiтря",,3328,20140829T114116.327Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV3,Вентиляцiя,П3В3,Техповерх,Вiсi 2-3 Д-Е,Блок А прим. 1103,ЩА-ПВ3
20140829T114116.342Z,1,33554432, ,,s1.Vent.PV78.fair,"Пожежа",,3329,20140829T114116.327Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
20140829T114116.342Z,1,33554432, ,,s1.Vent.PV78.al.ExtremeSAT,"Критична температура припливного повiтря",,3328,20140829T114116.327Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
20140829T114116.342Z,1,33554432, ,,s1.Vent.PV78.al.ExtremeRHT,"Критична температура зворотнього т-сiя",,3328,20140829T114116.328Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
20140829T114116.342Z,1,33554432, ,,s1.Vent.PV78.al.Freezing_SAT,"Загроза замерзання по повiтрю",,3328,20140829T114116.328Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
20140829T114116.342Z,1,33554432, ,,s1.Vent.PV78.te2.w_High_Sat,"Висока температура припливного повiтря",,3328,20140829T114116.328Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
20140829T114116.342Z,1,33554432, ,,s1.Vent.PV78.te2.w_Low_Sat,"Низька температура припливного повiтря",,3328,20140829T114116.328Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
20140829T114116.342Z,1,33554432, ,,s1.Vent.PV78.heater.Underheat,"Недогрiв нагрiвача",,3328,20140829T114116.329Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
20140829T114116.342Z,1,33554432, ,,s1.Vent.PV78.vp.al,"Несправнiсть припливного вентилятора ",,3331,20140829T114116.329Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
20140829T114116.343Z,1,33554432, ,,s1.Vent.PV78.vv1.al,"Несправнiсть витяжного вентилятора ",,3331,20140829T114116.330Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
20140829T114116.343Z,1,33554432, ,,s1.Vent.PV3.vp.al,"Несправнiсть припливного вентилятора ",,3331,20140829T114116.330Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV3,Вентиляцiя,П3В3,Техповерх,Вiсi 2-3 Д-Е,Блок А прим. 1103,ЩА-ПВ3
20140829T114116.343Z,1,33554432, ,,s1.Vent.PV78.fp.al,"Забруднення фiльтру притоку",,3333,20140829T114116.331Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
20140829T114116.343Z,1,33554432, ,,s1.Vent.PV78.fv.al,"Забруднення фiльтру витяжки",,3333,20140829T114116.331Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV78,Вентиляцiя,ПВ 78,Техповерх,Вiсi 2-3 Л-М,Примiщення гаражу пож. Технiки,ЩА-ПВ78
